Intensity_economia,Polarization_economia,Subjectivity_economia,Intensity_gimnasio,Polarization_gimnasio,gimnasio,sanitas,adeslas,decathlon,IBEX35_close,crecimiento,date
0.254,0.228,0.091,0.408,0.369,0.833,0.5,0.625,0.24600000000000002,0.46399999999999997,0.9390000000000001,2019-08-04
0.42100000000000004,0.301,0.065,0.442,0.375,0.833,0.5,0.625,0.24600000000000002,0.46399999999999997,0.9390000000000001,2019-08-05
0.326,0.262,0.08800000000000001,0.436,0.37,0.833,0.5,0.625,0.24600000000000002,0.45,0.9390000000000001,2019-08-06
0.373,0.264,0.032,0.41,0.395,0.833,0.5,0.625,0.24600000000000002,0.45799999999999996,0.9390000000000001,2019-08-07
0.325,0.27899999999999997,0.079,0.486,0.395,0.833,0.5,0.625,0.24600000000000002,0.48,0.9390000000000001,2019-08-08
0.48,0.305,0.086,0.502,0.379,0.833,0.5,0.625,0.24600000000000002,0.46,0.9390000000000001,2019-08-09
0.395,0.261,0.043,0.46399999999999997,0.379,0.833,0.5,0.625,0.24600000000000002,0.446,0.9390000000000001,2019-08-10
0.309,0.27,0.016,0.43200000000000005,0.379,0.833,0.5,0.625,0.24600000000000002,0.446,0.9390000000000001,2019-08-11
0.36200000000000004,0.284,0.07200000000000001,0.491,0.318,0.833,0.5,0.625,0.24600000000000002,0.446,0.9390000000000001,2019-08-12
0.34,0.254,0.042,0.49200000000000005,0.37,0.833,0.5,0.625,0.24600000000000002,0.449,0.9390000000000001,2019-08-13
0.38299999999999995,0.287,0.092,0.595,0.36200000000000004,0.833,0.5,0.625,0.24600000000000002,0.419,0.9390000000000001,2019-08-14
0.38,0.275,0.03,0.38299999999999995,0.32899999999999996,0.833,0.5,0.625,0.24600000000000002,0.419,0.9390000000000001,2019-08-15
0.316,0.273,0.053,0.418,0.371,0.833,0.5,0.625,0.24600000000000002,0.445,0.9390000000000001,2019-08-16
0.348,0.265,0.015,0.561,0.406,0.833,0.5,0.625,0.24600000000000002,0.456,0.9390000000000001,2019-08-17
0.366,0.23,0.08,0.435,0.358,0.833,0.5,0.625,0.24600000000000002,0.456,0.9390000000000001,2019-08-18
0.382,0.293,0.099,0.488,0.35600000000000004,0.833,0.5,0.625,0.24600000000000002,0.456,0.9390000000000001,2019-08-19
0.391,0.257,0.077,0.513,0.35600000000000004,0.833,0.5,0.625,0.24600000000000002,0.436,0.9390000000000001,2019-08-20
0.337,0.256,0.062,0.539,0.405,0.833,0.5,0.625,0.24600000000000002,0.45,0.9390000000000001,2019-08-21
0.337,0.27,0.069,0.445,0.374,0.833,0.5,0.625,0.24600000000000002,0.45299999999999996,0.9390000000000001,2019-08-22
0.354,0.28800000000000003,0.045,0.5529999999999999,0.377,0.833,0.5,0.625,0.24600000000000002,0.441,0.9390000000000001,2019-08-23
0.355,0.27,0.028999999999999998,0.41100000000000003,0.349,0.833,0.5,0.625,0.24600000000000002,0.447,0.9390000000000001,2019-08-24
0.32,0.275,0.049,0.48200000000000004,0.39,0.833,0.5,0.625,0.24600000000000002,0.447,0.9390000000000001,2019-08-25
0.327,0.29,0.146,0.506,0.355,0.833,0.5,0.625,0.24600000000000002,0.447,0.9390000000000001,2019-08-26
0.35600000000000004,0.27399999999999997,0.034,0.442,0.336,0.833,0.5,0.625,0.24600000000000002,0.455,0.9390000000000001,2019-08-27
0.34600000000000003,0.26899999999999996,0.052000000000000005,0.48200000000000004,0.363,0.833,0.5,0.625,0.24600000000000002,0.45799999999999996,0.9390000000000001,2019-08-28
0.348,0.272,0.094,0.524,0.348,0.833,0.5,0.625,0.24600000000000002,0.467,0.9390000000000001,2019-08-29
0.35600000000000004,0.26,0.005,0.502,0.37200000000000005,0.833,0.5,0.625,0.24600000000000002,0.47,0.9390000000000001,2019-08-30
0.39399999999999996,0.27899999999999997,0.055,0.598,0.37200000000000005,0.833,0.5,0.625,0.24600000000000002,0.47,0.9390000000000001,2019-08-31
0.36200000000000004,0.285,0.057999999999999996,0.455,0.395,0.833,0.5,0.625,0.24600000000000002,0.47,0.9390000000000001,2019-09-01
0.40700000000000003,0.27899999999999997,0.04,0.457,0.375,0.5,0.5,0.75,0.23199999999999998,0.47,0.9390000000000001,2019-09-02
0.32899999999999996,0.267,0.024,0.528,0.37200000000000005,0.5,0.5,0.75,0.23199999999999998,0.469,0.9390000000000001,2019-09-03
0.408,0.272,0.037000000000000005,0.634,0.37,0.5,0.5,0.75,0.23199999999999998,0.47700000000000004,0.9390000000000001,2019-09-04
0.387,0.26899999999999996,0.02,0.512,0.39799999999999996,0.5,0.5,0.75,0.23199999999999998,0.501,0.9390000000000001,2019-09-05
0.402,0.243,0.027000000000000003,0.419,0.37200000000000005,0.5,0.5,0.75,0.23199999999999998,0.501,0.9390000000000001,2019-09-06
0.434,0.248,0.08,0.525,0.37200000000000005,0.5,0.5,0.75,0.23199999999999998,0.504,0.9390000000000001,2019-09-07
0.467,0.298,0.07200000000000001,0.48100000000000004,0.36700000000000005,0.5,0.5,0.75,0.23199999999999998,0.504,0.9390000000000001,2019-09-08
0.364,0.23199999999999998,0.08199999999999999,0.599,0.381,0.5,0.5,0.75,0.23199999999999998,0.504,0.9390000000000001,2019-09-09
0.341,0.282,0.077,0.5820000000000001,0.376,0.5,0.5,0.75,0.23199999999999998,0.516,0.9390000000000001,2019-09-10
0.39799999999999996,0.28300000000000003,0.057,0.551,0.36200000000000004,0.5,0.5,0.75,0.23199999999999998,0.513,0.9390000000000001,2019-09-11
0.42,0.27699999999999997,0.04,0.529,0.37200000000000005,0.5,0.5,0.75,0.23199999999999998,0.517,0.9390000000000001,2019-09-12
0.361,0.252,0.07,0.45799999999999996,0.373,0.5,0.5,0.75,0.23199999999999998,0.526,0.9390000000000001,2019-09-13
0.355,0.267,0.039,0.40299999999999997,0.306,0.5,0.5,0.75,0.23199999999999998,0.511,0.9390000000000001,2019-09-14
0.374,0.268,0.024,0.43,0.306,0.5,0.5,0.75,0.23199999999999998,0.511,0.9390000000000001,2019-09-15
0.42200000000000004,0.27899999999999997,0.147,0.5,0.377,0.5,0.5,0.75,0.23199999999999998,0.511,0.9390000000000001,2019-09-16
0.37200000000000005,0.275,0.042,0.561,0.377,0.5,0.5,0.75,0.23199999999999998,0.503,0.9390000000000001,2019-09-17
0.402,0.289,0.051,0.578,0.376,0.5,0.5,0.75,0.23199999999999998,0.508,0.9390000000000001,2019-09-18
0.361,0.254,0.067,0.449,0.354,0.5,0.5,0.75,0.23199999999999998,0.526,0.9390000000000001,2019-09-19
0.354,0.253,0.024,0.441,0.354,0.5,0.5,0.75,0.23199999999999998,0.5329999999999999,0.9390000000000001,2019-09-20
0.36200000000000004,0.257,0.011000000000000001,0.359,0.38299999999999995,0.5,0.5,0.75,0.23199999999999998,0.519,0.9390000000000001,2019-09-21
0.324,0.284,0.039,0.5379999999999999,0.368,0.5,0.5,0.75,0.23199999999999998,0.519,0.9390000000000001,2019-09-22
0.381,0.268,0.027999999999999997,0.525,0.368,0.5,0.5,0.75,0.23199999999999998,0.519,0.9390000000000001,2019-09-23
0.39899999999999997,0.254,0.054000000000000006,0.382,0.381,0.5,0.5,0.75,0.23199999999999998,0.523,0.9390000000000001,2019-09-24
0.36200000000000004,0.27899999999999997,0.069,0.494,0.36,0.5,0.5,0.75,0.23199999999999998,0.517,0.9390000000000001,2019-09-25
0.32799999999999996,0.256,0.076,0.467,0.359,0.5,0.5,0.75,0.23199999999999998,0.525,0.9390000000000001,2019-09-26
0.406,0.271,0.057,0.5720000000000001,0.34700000000000003,0.5,0.5,0.75,0.23199999999999998,0.534,0.9390000000000001,2019-09-27
0.376,0.259,0.045,0.513,0.34700000000000003,0.5,0.5,0.75,0.23199999999999998,0.545,0.9390000000000001,2019-09-28
0.384,0.267,0.035,0.434,0.381,0.5,0.5,0.75,0.23199999999999998,0.545,0.9390000000000001,2019-09-29
0.369,0.265,0.027999999999999997,0.473,0.381,0.5,0.5,0.75,0.23199999999999998,0.545,0.9390000000000001,2019-09-30
0.385,0.261,0.038,0.5539999999999999,0.37,0.5,0.5,0.75,0.23199999999999998,0.531,0.9390000000000001,2019-10-01
0.381,0.284,0.071,0.499,0.33899999999999997,0.33299999999999996,0.5,0.75,0.33299999999999996,0.48700000000000004,0.9390000000000001,2019-10-02
0.425,0.28,0.055,0.57,0.366,0.33299999999999996,0.5,0.75,0.33299999999999996,0.485,0.9390000000000001,2019-10-03
0.379,0.26,0.006999999999999999,0.365,0.35200000000000004,0.33299999999999996,0.5,0.75,0.33299999999999996,0.496,0.9390000000000001,2019-10-04
0.391,0.281,0.053,0.495,0.35200000000000004,0.33299999999999996,0.5,0.75,0.33299999999999996,0.51,0.9390000000000001,2019-10-05
0.37799999999999995,0.272,0.040999999999999995,0.46399999999999997,0.327,0.33299999999999996,0.5,0.75,0.33299999999999996,0.51,0.9390000000000001,2019-10-06
0.377,0.273,0.037000000000000005,0.368,0.366,0.33299999999999996,0.5,0.75,0.33299999999999996,0.51,0.9390000000000001,2019-10-07
0.37200000000000005,0.289,0.066,0.501,0.365,0.33299999999999996,0.5,0.75,0.33299999999999996,0.49200000000000005,0.9390000000000001,2019-10-08
0.38799999999999996,0.285,0.045,0.469,0.368,0.33299999999999996,0.5,0.75,0.33299999999999996,0.501,0.9390000000000001,2019-10-09
0.40700000000000003,0.267,0.026000000000000002,0.45299999999999996,0.35600000000000004,0.33299999999999996,0.5,0.75,0.33299999999999996,0.52,0.9390000000000001,2019-10-10
0.36700000000000005,0.259,0.001,0.428,0.321,0.33299999999999996,0.5,0.75,0.33299999999999996,0.55,0.9390000000000001,2019-10-11
0.381,0.276,0.026000000000000002,0.401,0.405,0.33299999999999996,0.5,0.75,0.33299999999999996,0.545,0.9390000000000001,2019-10-12
0.377,0.265,0.04,0.5760000000000001,0.405,0.33299999999999996,0.5,0.75,0.33299999999999996,0.545,0.9390000000000001,2019-10-13
0.379,0.26,0.034,0.551,0.36,0.33299999999999996,0.5,0.75,0.33299999999999996,0.545,0.9390000000000001,2019-10-14
0.34299999999999997,0.20600000000000002,0.079,0.493,0.36,0.33299999999999996,0.5,0.75,0.33299999999999996,0.564,0.9390000000000001,2019-10-15
0.37200000000000005,0.26899999999999996,0.061,0.474,0.36,0.33299999999999996,0.5,0.75,0.33299999999999996,0.569,0.9390000000000001,2019-10-16
0.391,0.276,0.057,0.493,0.336,0.33299999999999996,0.5,0.75,0.33299999999999996,0.561,0.9390000000000001,2019-10-17
0.331,0.344,0.128,0.27899999999999997,0.514,0.33299999999999996,0.5,0.75,0.33299999999999996,0.56,0.9390000000000001,2019-10-18
0.38,0.265,0.08800000000000001,0.574,0.514,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5720000000000001,0.9390000000000001,2019-10-19
0.396,0.266,0.028999999999999998,0.574,0.514,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5720000000000001,0.9390000000000001,2019-10-20
0.41,0.27399999999999997,0.09,0.444,0.371,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5720000000000001,0.9390000000000001,2019-10-21
0.414,0.267,0.031,0.532,0.355,0.33299999999999996,0.5,0.75,0.33299999999999996,0.568,0.9390000000000001,2019-10-22
0.405,0.265,0.051,0.527,0.355,0.33299999999999996,0.5,0.75,0.33299999999999996,0.569,0.9390000000000001,2019-10-23
0.359,0.275,0.047,0.565,0.376,0.33299999999999996,0.5,0.75,0.33299999999999996,0.57,0.9390000000000001,2019-10-24
0.405,0.243,0.139,0.5760000000000001,0.387,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5770000000000001,0.9390000000000001,2019-10-25
0.353,0.252,0.062,0.516,0.34700000000000003,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5770000000000001,0.9390000000000001,2019-10-26
0.32,0.257,0.03,0.467,0.391,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5770000000000001,0.9390000000000001,2019-10-27
0.37799999999999995,0.268,0.053,0.521,0.36,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5770000000000001,0.9390000000000001,2019-10-28
0.4,0.273,0.061,0.469,0.359,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5720000000000001,0.9390000000000001,2019-10-29
0.38299999999999995,0.26,0.044000000000000004,0.426,0.314,0.33299999999999996,0.5,0.75,0.33299999999999996,0.552,0.9390000000000001,2019-10-30
0.381,0.267,0.01,0.622,0.426,0.33299999999999996,0.5,0.75,0.33299999999999996,0.547,0.9390000000000001,2019-10-31
0.337,0.262,0.071,0.5,0.345,0.33299999999999996,0.5,0.75,0.33299999999999996,0.5589999999999999,0.9390000000000001,2019-11-01
0.368,0.28300000000000003,0.037000000000000005,0.5770000000000001,0.41200000000000003,0.33299999999999996,0.33299999999999996,0.5,0.377,0.575,0.9390000000000001,2019-11-02
0.377,0.276,0.057999999999999996,0.509,0.41200000000000003,0.33299999999999996,0.33299999999999996,0.5,0.377,0.575,0.9390000000000001,2019-11-03
0.35600000000000004,0.265,0.019,0.524,0.365,0.33299999999999996,0.33299999999999996,0.5,0.377,0.575,0.9390000000000001,2019-11-04
0.37200000000000005,0.272,0.044000000000000004,0.456,0.34700000000000003,0.33299999999999996,0.33299999999999996,0.5,0.377,0.573,0.9390000000000001,2019-11-05
0.41700000000000004,0.266,0.049,0.508,0.366,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5710000000000001,0.9390000000000001,2019-11-06
0.386,0.262,0.013000000000000001,0.535,0.39899999999999997,0.33299999999999996,0.33299999999999996,0.5,0.377,0.58,0.9390000000000001,2019-11-07
0.45,0.275,0.066,0.583,0.379,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5710000000000001,0.9390000000000001,2019-11-08
0.37799999999999995,0.257,0.06,0.5479999999999999,0.39799999999999996,0.33299999999999996,0.33299999999999996,0.5,0.377,0.57,0.9390000000000001,2019-11-09
0.26899999999999996,0.25,0.04,0.496,0.34,0.33299999999999996,0.33299999999999996,0.5,0.377,0.57,0.9390000000000001,2019-11-10
0.358,0.253,0.016,0.56,0.386,0.33299999999999996,0.33299999999999996,0.5,0.377,0.57,0.9390000000000001,2019-11-11
0.32299999999999995,0.25,0.087,0.49200000000000005,0.366,0.33299999999999996,0.33299999999999996,0.5,0.377,0.556,0.9390000000000001,2019-11-12
0.35600000000000004,0.272,0.07200000000000001,0.488,0.35600000000000004,0.33299999999999996,0.33299999999999996,0.5,0.377,0.536,0.9390000000000001,2019-11-13
0.369,0.25,0.066,0.521,0.364,0.33299999999999996,0.33299999999999996,0.5,0.377,0.532,0.9390000000000001,2019-11-14
0.389,0.276,0.032,0.506,0.345,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5479999999999999,0.9390000000000001,2019-11-15
0.353,0.254,0.062,0.475,0.375,0.33299999999999996,0.33299999999999996,0.5,0.377,0.547,0.9390000000000001,2019-11-16
0.37,0.259,0.04,0.499,0.331,0.33299999999999996,0.33299999999999996,0.5,0.377,0.547,0.9390000000000001,2019-11-17
0.377,0.263,0.024,0.457,0.36200000000000004,0.33299999999999996,0.33299999999999996,0.5,0.377,0.547,0.9390000000000001,2019-11-18
0.39799999999999996,0.242,0.11800000000000001,0.483,0.37,0.33299999999999996,0.33299999999999996,0.5,0.377,0.547,0.9390000000000001,2019-11-19
0.32899999999999996,0.265,0.025,0.532,0.366,0.33299999999999996,0.33299999999999996,0.5,0.377,0.541,0.9390000000000001,2019-11-20
0.392,0.27,0.059000000000000004,0.565,0.36,0.33299999999999996,0.33299999999999996,0.5,0.377,0.539,0.9390000000000001,2019-11-21
0.369,0.266,0.017,0.42700000000000005,0.332,0.33299999999999996,0.33299999999999996,0.5,0.377,0.547,0.9390000000000001,2019-11-22
0.361,0.28,0.064,0.303,0.36,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5579999999999999,0.9390000000000001,2019-11-23
0.36200000000000004,0.20800000000000002,0.109,0.597,0.43700000000000006,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5579999999999999,0.9390000000000001,2019-11-24
0.415,0.27,0.052000000000000005,0.556,0.373,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5579999999999999,0.9390000000000001,2019-11-25
0.423,0.271,0.021,0.435,0.332,0.33299999999999996,0.33299999999999996,0.5,0.377,0.5589999999999999,0.9390000000000001,2019-11-26
0.361,0.254,0.055999999999999994,0.506,0.353,0.33299999999999996,0.33299999999999996,0.5,0.377,0.565,0.9390000000000001,2019-11-27
0.381,0.265,0.043,0.542,0.348,0.33299999999999996,0.33299999999999996,0.5,0.377,0.565,0.9390000000000001,2019-11-28
0.387,0.28,0.068,0.488,0.365,0.33299999999999996,0.33299999999999996,0.5,0.377,0.563,0.9390000000000001,2019-11-29
0.332,0.126,0.19,0.502,0.35100000000000003,0.33299999999999996,0.33299999999999996,0.5,0.377,0.529,0.9390000000000001,2019-11-30
0.392,0.259,0.107,0.55,0.35100000000000003,0.33299999999999996,0.33299999999999996,0.5,0.377,0.529,0.9390000000000001,2019-12-01
0.40700000000000003,0.282,0.046,0.505,0.365,0.583,0.5,0.75,0.319,0.529,0.9390000000000001,2019-12-02
0.41600000000000004,0.251,0.054000000000000006,0.46299999999999997,0.345,0.583,0.5,0.75,0.319,0.526,0.9390000000000001,2019-12-03
0.39299999999999996,0.262,0.064,0.425,0.348,0.583,0.5,0.75,0.319,0.5489999999999999,0.9390000000000001,2019-12-04
0.37,0.254,0.076,0.465,0.35100000000000003,0.583,0.5,0.75,0.319,0.545,0.9390000000000001,2019-12-05
0.377,0.268,0.075,0.466,0.35100000000000003,0.583,0.5,0.75,0.319,0.569,0.9390000000000001,2019-12-06
0.32,0.271,0.057,0.441,0.36,0.583,0.5,0.75,0.319,0.564,0.9390000000000001,2019-12-07
0.40700000000000003,0.268,0.059000000000000004,0.501,0.37,0.583,0.5,0.75,0.319,0.564,0.9390000000000001,2019-12-08
0.32899999999999996,0.235,0.087,0.521,0.36700000000000005,0.583,0.5,0.75,0.319,0.564,0.9390000000000001,2019-12-09
0.389,0.271,0.079,0.514,0.354,0.583,0.5,0.75,0.319,0.5579999999999999,0.9390000000000001,2019-12-10
0.41100000000000003,0.237,0.08,0.49700000000000005,0.373,0.583,0.5,0.75,0.319,0.57,0.9390000000000001,2019-12-11
0.345,0.254,0.063,0.474,0.374,0.583,0.5,0.75,0.319,0.584,0.9390000000000001,2019-12-12
0.35,0.273,0.071,0.45899999999999996,0.374,0.583,0.5,0.75,0.319,0.6,0.9390000000000001,2019-12-13
0.305,0.255,0.12300000000000001,0.415,0.374,0.583,0.5,0.75,0.319,0.62,0.9390000000000001,2019-12-14
0.35600000000000004,0.28600000000000003,0.055,0.35600000000000004,0.374,0.583,0.5,0.75,0.319,0.62,0.9390000000000001,2019-12-15
0.319,0.243,0.049,0.43799999999999994,0.374,0.583,0.5,0.75,0.319,0.62,0.9390000000000001,2019-12-16
0.324,0.27,0.05,0.449,0.358,0.583,0.5,0.75,0.319,0.609,0.9390000000000001,2019-12-17
0.41,0.297,0.063,0.501,0.39299999999999996,0.583,0.5,0.75,0.319,0.61,0.9390000000000001,2019-12-18
0.385,0.285,0.023,0.501,0.39299999999999996,0.583,0.5,0.75,0.319,0.609,0.9390000000000001,2019-12-19
0.33799999999999997,0.285,0.055999999999999994,0.535,0.44,0.583,0.5,0.75,0.319,0.62,0.9390000000000001,2019-12-20
0.389,0.261,0.004,0.504,0.355,0.583,0.5,0.75,0.319,0.617,0.9390000000000001,2019-12-21
0.331,0.25,0.063,0.441,0.355,0.583,0.5,0.75,0.319,0.617,0.9390000000000001,2019-12-22
0.41100000000000003,0.311,0.068,0.43200000000000005,0.408,0.583,0.5,0.75,0.319,0.617,0.9390000000000001,2019-12-23
0.381,0.28800000000000003,0.073,0.40700000000000003,0.37,0.583,0.5,0.75,0.319,0.617,0.9390000000000001,2019-12-24
0.442,0.355,0.127,0.46,0.33299999999999996,0.583,0.5,0.75,0.319,0.624,0.9390000000000001,2019-12-25
0.134,0.29,0.064,0.45899999999999996,0.406,0.583,0.5,0.75,0.319,0.624,0.9390000000000001,2019-12-26
0.19699999999999998,0.268,0.043,0.389,0.364,0.583,0.5,0.75,0.319,0.624,0.9390000000000001,2019-12-27
0.306,0.243,0.073,0.4,0.42100000000000004,0.583,0.5,0.75,0.319,0.609,0.9390000000000001,2019-12-28
0.34600000000000003,0.281,0.111,0.395,0.365,0.583,0.5,0.75,0.319,0.609,0.9390000000000001,2019-12-29
0.319,0.231,0.059000000000000004,0.366,0.37200000000000005,0.583,0.5,0.75,0.319,0.609,0.9390000000000001,2019-12-30
0.251,0.27,0.027999999999999997,0.49200000000000005,0.363,0.583,0.5,0.75,0.319,0.598,,2019-12-31
0.3,0.275,0.025,0.545,0.359,0.583,0.5,0.75,0.319,0.622,,2020-01-01
0.365,0.275,0.031,0.478,0.377,0.5,0.5,0.75,0.145,0.622,,2020-01-02
0.361,0.258,0.049,0.41600000000000004,0.345,0.5,0.5,0.75,0.145,0.615,,2020-01-03
0.441,0.318,0.105,0.483,0.36200000000000004,0.5,0.5,0.75,0.145,0.607,,2020-01-04
0.35200000000000004,0.317,0.10099999999999999,0.446,0.345,0.5,0.5,0.75,0.145,0.607,,2020-01-05
0.26899999999999996,0.243,0.08800000000000001,0.519,0.359,0.5,0.5,0.75,0.145,0.607,,2020-01-06
0.294,0.271,0.086,0.457,0.375,0.5,0.5,0.75,0.145,0.603,,2020-01-07
0.376,0.27899999999999997,0.057,0.418,0.384,0.5,0.5,0.75,0.145,0.605,,2020-01-08
0.34700000000000003,0.26899999999999996,0.07400000000000001,0.49200000000000005,0.37200000000000005,0.5,0.5,0.75,0.145,0.603,,2020-01-09
0.445,0.275,0.064,0.455,0.368,0.5,0.5,0.75,0.145,0.602,,2020-01-10
0.368,0.276,0.038,0.516,0.35600000000000004,0.5,0.5,0.75,0.145,0.597,,2020-01-11
0.34700000000000003,0.267,0.10400000000000001,0.504,0.373,0.5,0.5,0.75,0.145,0.597,,2020-01-12
0.402,0.266,0.031,0.494,0.37799999999999995,0.5,0.5,0.75,0.145,0.597,,2020-01-13
0.4,0.252,0.021,0.517,0.373,0.5,0.5,0.75,0.145,0.594,,2020-01-14
0.281,0.266,0.013999999999999999,0.488,0.358,0.5,0.5,0.75,0.145,0.591,,2020-01-15
0.39,0.255,0.011000000000000001,0.455,0.358,0.5,0.5,0.75,0.145,0.602,,2020-01-16
0.369,0.28600000000000003,0.045,0.465,0.377,0.5,0.5,0.75,0.145,0.621,,2020-01-17
0.375,0.254,0.071,0.444,0.368,0.5,0.5,0.75,0.145,0.617,,2020-01-18
0.321,0.258,0.057,0.473,0.353,0.5,0.5,0.75,0.145,0.617,,2020-01-19
0.341,0.262,0.006,0.42100000000000004,0.348,0.5,0.5,0.75,0.145,0.617,,2020-01-20
0.355,0.273,0.043,0.406,0.353,0.5,0.5,0.75,0.145,0.608,,2020-01-21
0.397,0.235,0.08800000000000001,0.397,0.38299999999999995,0.5,0.5,0.75,0.145,0.602,,2020-01-22
0.349,0.218,0.091,0.485,0.368,0.5,0.5,0.75,0.145,0.5920000000000001,,2020-01-23
0.309,0.261,0.028999999999999998,0.45,0.326,0.5,0.5,0.75,0.145,0.6,,2020-01-24
0.289,0.24100000000000002,0.052000000000000005,0.495,0.374,0.5,0.5,0.75,0.145,0.5660000000000001,,2020-01-25
0.326,0.268,0.040999999999999995,0.517,0.405,0.5,0.5,0.75,0.145,0.5660000000000001,,2020-01-26
0.34299999999999997,0.266,0.004,0.42700000000000005,0.36700000000000005,0.5,0.5,0.75,0.145,0.5660000000000001,,2020-01-27
0.32799999999999996,0.266,0.033,0.473,0.366,0.5,0.5,0.75,0.145,0.586,,2020-01-28
0.32899999999999996,0.27399999999999997,0.036000000000000004,0.423,0.36700000000000005,0.5,0.5,0.75,0.145,0.597,,2020-01-29
0.335,0.27699999999999997,0.06,0.4,0.337,0.5,0.5,0.75,0.145,0.585,,2020-01-30
0.37799999999999995,0.25,0.055999999999999994,0.414,0.358,0.5,0.5,0.75,0.145,0.5660000000000001,,2020-01-31
0.361,0.278,0.036000000000000004,0.522,0.36,0.5,0.5,0.75,0.145,0.573,,2020-02-01
0.26,0.247,0.062,0.45,0.36700000000000005,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.573,,2020-02-02
0.34600000000000003,0.251,0.071,0.449,0.358,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.573,,2020-02-03
0.363,0.27,0.016,0.45,0.358,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.6,,2020-02-04
0.377,0.265,0.055999999999999994,0.518,0.39,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.627,,2020-02-05
0.344,0.271,0.105,0.49,0.364,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.643,,2020-02-06
0.377,0.267,0.015,0.501,0.382,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.643,,2020-02-07
0.26,0.237,0.027000000000000003,0.456,0.317,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.644,,2020-02-08
0.4,0.251,0.10300000000000001,0.43799999999999994,0.374,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.644,,2020-02-09
0.36700000000000005,0.244,0.033,0.423,0.345,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.644,,2020-02-10
0.4,0.248,0.054000000000000006,0.45299999999999996,0.33899999999999997,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.6559999999999999,,2020-02-11
0.37799999999999995,0.249,0.076,0.517,0.36700000000000005,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.6659999999999999,,2020-02-12
0.353,0.262,0.006999999999999999,0.479,0.368,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.66,,2020-02-13
0.377,0.264,0.026000000000000002,0.494,0.355,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.6679999999999999,,2020-02-14
0.376,0.259,0.063,0.583,0.44799999999999995,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.68,,2020-02-15
0.32799999999999996,0.263,0.034,0.504,0.34299999999999997,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.68,,2020-02-16
0.359,0.27399999999999997,0.043,0.489,0.37200000000000005,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.68,,2020-02-17
0.37,0.26899999999999996,0.052000000000000005,0.546,0.395,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.677,,2020-02-18
0.39399999999999996,0.266,0.047,0.41600000000000004,0.355,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.69,,2020-02-19
0.39399999999999996,0.263,0.013999999999999999,0.557,0.40299999999999997,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.664,,2020-02-20
0.364,0.26899999999999996,0.047,0.46299999999999997,0.368,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.6559999999999999,,2020-02-21
0.348,0.239,0.048,0.42,0.368,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.586,,2020-02-22
0.41200000000000003,0.26,0.034,0.5770000000000001,0.39,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.586,,2020-02-23
0.355,0.273,0.066,0.48700000000000004,0.374,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.586,,2020-02-24
0.345,0.275,0.032,0.405,0.361,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.546,,2020-02-25
0.321,0.257,0.054000000000000006,0.522,0.374,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.557,,2020-02-26
0.366,0.29600000000000004,0.075,0.44299999999999995,0.371,0.33299999999999996,0.16699999999999998,0.25,0.10099999999999999,0.5,,2020-02-27
